UMTS,732,101,10003,131291205,24,-75.4338,6.2238,5963,14,1,1380037409,1758081389,0
UMTS,732,101,10003,131293248,382,-75.4501,6.1774,1801,27,1,1380037414,1758599410,0
UMTS,732,101,7600,88594565,495,-72.7163,4.1516,12795,26,1,1380804310,1732257993,0
GSM,732,101,438,55212,0,-72.7789,4.1642,12447,50,1,1380785481,1728711123,0
GSM,732,123,1860,13943,0,-74.1112,4.6832,1000,68,1,1381569350,1723670042,0
GSM,732,123,1860,11261,0,-74.1132,4.6792,2850,26,1,1381569350,1729834543,0
GSM,732,123,1824,22383,0,-74.0822,4.6961,1834,27,1,1383350553,1737096347,0
GSM,732,123,1825,11332,0,-74.2737,4.5597,10635,108,1,1383911775,1726081503,0
GSM,732,123,1825,11401,0,-74.3218,4.5784,5359,50,1,1383913113,1741761991,0
GSM,732,123,1825,10452,0,-74.4216,4.5915,9641,12,1,1383914382,1732603131,0
GSM,732,101,1014,22053,0,-75.5329,6.3221,2187,27,1,1239329311,1729189921,0
UMTS,732,101,5000,95083913,0,-74.0529,4.713,2410,50,1,1239329678,1749880808,0
UMTS,732,101,5002,101637602,0,-74.1843,4.6264,1697,27,1,1239329698,1764132848,0
UMTS,732,101,5000,95085143,0,-74.0755,4.7086,3821,22,1,1239329743,1743229357,0
UMTS,732,101,5000,95085142,0,-74.0792,4.6998,792,46,1,1239329743,1758081453,0
UMTS,732,101,5002,101639841,0,-74.201,4.5872,1048,27,1,1239330334,1763182638,0
UMTS,732,101,5002,101639842,0,-74.2073,4.5852,1930,23,1,1239330335,1765428721,0
UMTS,732,101,5002,101639843,0,-74.2099,4.5846,1000,11,1,1239330335,1763267829,0
UMTS,732,101,5002,101639831,0,-74.2172,4.5794,1372,14,1,1239330336,1764046084,0
UMTS,732,101,5002,101639833,0,-74.2228,4.5758,1534,27,1,1239330336,1751088523,0
UMTS,732,101,5002,101637603,0,-74.1927,4.6282,5687,50,1,1239330809,1755404092,0
UMTS,732,101,5001,65593543,0,-74.0843,4.6388,6471,27,1,1239330842,1765428722,0
UMTS,732,101,5001,65593541,0,-74.1077,4.5938,1051,7,1,1239330843,1763441681,0
UMTS,732,101,5001,65594271,0,-74.1226,4.5994,1000,8,1,1239330899,1757216589,0
UMTS,732,101,5000,95084023,0,-74.0689,4.7172,1751,50,1,1239331009,1763701272,0
UMTS,732,101,5000,95085141,0,-74.0836,4.7019,2547,27,1,1239331671,1763701273,0
UMTS,732,101,5601,101861533,0,-73.5717,5.3188,7875,10,1,1347848781,1755491445,0
UMTS,732,101,6804,102053339,0,-73.7897,5.0513,5530,15,1,1347850934,1761113073,0
UMTS,732,101,6804,102103504,0,-73.7641,5.0718,4745,15,1,1347851033,1756266847,0
GSM,732,101,507,10261,0,-73.8324,4.9941,4920,10,1,1347851401,1761113142,0
GSM,732,123,5070,51962,0,-75.6024,6.2472,1000,23,1,1350086496,1728908642,0
UMTS,732,101,10003,131307176,0,-75.3732,6.1521,1000,11,1,1355332514,1755835140,0
UMTS,732,101,10003,131306230,0,-75.3703,6.1559,500,25,1,1355332539,1763095982,0
GSM,732,123,5070,50652,0,-75.5863,6.2389,507,26,1,1360152044,1729860722,0
UMTS,732,101,5015,102491341,0,-74.1396,4.6332,1647,33,1,1361160223,1757476870,0
UMTS,732,101,9602,65665825,0,-75.233,4.452,1155,5,1,1361223706,1754020703,0
GSM,732,101,500,2363,0,-74.1275,4.6718,1362,23,1,1361287123,1729780146,0
UMTS,732,101,5015,102489809,0,-74.1083,4.6488,1449,27,1,1361392695,1734424276,0
UMTS,732,101,5004,95093374,0,-74.0611,4.6738,1136,14,1,1361479698,1758255051,0
GSM,732,101,451,633,0,-74.0618,4.6778,1105,24,1,1361479815,1753336320,0
UMTS,732,101,5008,102237668,23,-74.1066,4.6794,1160,22,1,1361483836,1722578569,0
UMTS,732,101,10004,131174167,0,-75.5767,6.2101,1000,13,1,1361650116,1732689975,0
GSM,732,123,5074,50343,0,-75.6345,6.1721,3649,30,1,1361681067,1729356482,0
UMTS,732,101,5000,95027537,0,-74.0715,4.7138,1000,22,1,1361735953,1750139019,0
UMTS,732,101,8807,102385851,0,-74.0833,4.6049,1000,18,1,1361902754,1753161742,0
UMTS,732,101,6803,101723576,0,-74.2195,4.8087,13357,27,1,1362075456,1748669891,0
UMTS,732,101,6803,101723577,0,-74.2113,4.799,13144,27,1,1362088198,1765515385,0
UMTS,732,101,5602,102305985,0,-74.0788,4.671,1231,9,1,1362163816,1738391520,0
UMTS,732,101,6803,101717600,91,-74.17,4.7757,5632,24,1,1362182631,1753161653,0
GSM,732,123,5070,50471,0,-75.5871,6.2336,1000,23,1,1362225690,1729862401,0
UMTS,732,101,5015,102491339,0,-74.125,4.6358,8308,27,1,1362350608,1763614442,0
GSM,732,101,2027,25883,0,-76.5621,3.4104,1224,24,1,1362356846,1728509582,0
GSM,732,101,501,18674,0,-72.3462,5.3766,5028,24,1,1362401573,1732084827,0
UMTS,732,101,5015,102494796,0,-74.1254,4.6369,1000,21,1,1362423412,1763096299,0
GSM,732,123,1821,10402,0,-74.3285,4.8064,4537,23,1,1362536771,1733209067,0
GSM,732,101,437,12081,0,-74.1138,4.7134,8855,26,1,1362616187,1763182562,0
GSM,732,101,1523,20673,0,-75.567,6.2694,1659,26,1,1362632542,1729094344,0
GSM,732,101,501,18673,0,-72.2995,5.4142,5089,23,1,1362672829,1729834551,0
GSM,732,123,5070,50653,0,-75.5901,6.2391,1000,23,1,1362700976,1729860541,0
GSM,732,123,5073,50753,0,-75.5702,6.2244,629,26,1,1362787622,1729698362,0
UMTS,732,101,5015,102491311,0,-74.133,4.6701,4250,14,1,1362855695,1762318641,0
GSM,732,101,1503,20533,0,-75.5667,6.2994,1000,24,1,1362978529,1725407762,0
GSM,732,101,1525,24373,0,-75.5703,6.2196,1073,27,1,1363012883,1729797722,0
UMTS,732,101,6803,101726391,490,-74.1535,4.7553,3027,18,1,1363053338,1762663190,0
GSM,732,101,63,15811,0,-74.0536,4.7541,1160,22,1,1363218109,1752816661,0
GSM,732,123,1824,22541,0,-74.0565,4.7235,1279,50,1,1363363407,1729920932,0
GSM,732,101,2007,27322,0,-76.6045,2.4419,23091,8,1,1363656019,1755921498,0
GSM,732,101,451,19193,0,-74.071,4.6702,5420,27,1,1363656699,1760673542,0
GSM,732,101,451,2042,0,-74.0732,4.6666,730,26,1,1363656700,1757046954,0
GSM,732,101,436,981,0,-74.075,4.6639,1536,25,1,1363656700,1729867743,0
GSM,732,101,436,62505,0,-74.0775,4.6572,904,27,1,1363656701,1759464284,0
GSM,732,123,2110,21271,0,-74.0734,4.6301,1768,22,1,1363665540,1729806782,0
GSM,732,101,436,1892,0,-74.101,4.6107,7165,22,1,1363702834,1729942084,0
GSM,732,101,436,5252,0,-74.0785,4.6506,1000,20,1,1363702837,1751088249,0
GSM,732,101,436,1262,0,-74.0787,4.652,1000,23,1,1363702838,1744177305,0
GSM,732,101,436,3812,0,-74.0762,4.6645,1000,22,1,1363702839,1763010079,0
GSM,732,101,436,3811,0,-74.0753,4.6663,1264,23,1,1363702839,1729609382,0
GSM,732,101,451,19191,0,-74.0682,4.6707,1012,22,1,1363708877,1729554602,0
GSM,732,101,451,71,0,-74.0648,4.6702,1000,23,1,1363708877,1749708188,0
GSM,732,101,1014,37105,0,-75.5441,6.3349,6050,29,1,1363751573,1728751563,0
UMTS,732,101,5016,102500701,0,-74.102,4.6115,1020,18,1,1363818575,1759982341,0
GSM,732,101,436,3071,0,-74.0752,4.6479,1000,24,1,1363883218,1761366844,0
GSM,732,101,436,5253,0,-74.078,4.6549,1798,24,1,1363883218,1764132907,0
GSM,732,101,436,983,0,-74.0766,4.6598,1000,24,1,1363883219,1751607891,0
